ID,Municipality,Project Name,Status,Entity,Region,Project Type
2591,Randolph,TOWN OF RANDOLPH ELDERLY Indoor Lighting,Complete,Randolph,Southeast,Lighting
2596,Randolph,TOWN OF RANDOLPH HVAC,Complete,Randolph,Southeast,HVAC
2585,Randolph,TOWN OF RANDOLPH Indoor Lighting,Complete,Randolph,Southeast,Lighting
2588,Randolph,TOWN OF RANDOLPH Indoor Lighting,Complete,Randolph,Southeast,Lighting
2589,Randolph,TOWN OF RANDOLPH Indoor Lighting,Complete,Randolph,Southeast,Lighting
2590,Randolph,TOWN OF RANDOLPH Indoor Lighting,Complete,Randolph,Southeast,Lighting
2583,Randolph,TOWN OF RANDOLPH Indoor Lighting,Complete,Randolph,Southeast,Lighting
2592,Randolph,TOWN OF RANDOLPH MANAGER General PA Project,Complete,Randolph,Southeast,Custom PA Efficiency
2599,Randolph,TOWN OF RANDOLPH MANAGER HVAC,Complete,Randolph,Southeast,HVAC
2586,Randolph,TOWN OF RANDOLPH MANAGER Indoor Lighting,Complete,Randolph,Southeast,Lighting
2598,Randolph,TOWN OF RANDOLPH Motors / Drives,Complete,Randolph,Southeast,Pumps/Motors/Drives
2672,Rowe,TOWN OF ROWE Indoor Lighting,Complete,Rowe,Western,Lighting
2673,Rowe,TOWN OF ROWE Indoor Lighting,Complete,Rowe,Western,Lighting
2671,Rowe,TOWN OF ROWE SCHOOLS Indoor Lighting,Complete,Rowe,Western,Lighting
3160,Sandwich,Town of Sandwich General PA Project,Complete,Sandwich,Southeast,Custom PA Efficiency
3299,Sandwich,Town of Sandwich General PA Project,Complete,Sandwich,Southeast,Custom PA Efficiency
3342,Shelburne,Town of Shelburne General PA Project,Complete,Shelburne,Western,Custom PA Efficiency
2730,Shutesbury,TOWN OF SHUTESBURY Indoor Lighting,Complete,Shutesbury,Western,Lighting
2732,Somerset,TOWN OF SOMERSET Indoor Lighting,Complete,Somerset,Southeast,Lighting
2733,Somerset,TOWN OF SOMERSET Indoor Lighting,Complete,Somerset,Southeast,Lighting
2746,Southborough,TOWN OF SOUTHBOROUGH Indoor Lighting,Complete,Southborough,Central,Lighting
2737,Southborough,TOWN OF SOUTHBOROUGH Indoor Lighting,Complete,Southborough,Central,Lighting
2738,Southborough,TOWN OF SOUTHBOROUGH Indoor Lighting,Complete,Southborough,Central,Lighting
2739,Southborough,TOWN OF SOUTHBOROUGH Indoor Lighting,Complete,Southborough,Central,Lighting
2740,Southborough,TOWN OF SOUTHBOROUGH Indoor Lighting,Complete,Southborough,Central,Lighting
2741,Southborough,TOWN OF SOUTHBOROUGH Indoor Lighting,Complete,Southborough,Central,Lighting
2742,Southborough,TOWN OF SOUTHBOROUGH Indoor Lighting,Complete,Southborough,Central,Lighting
2743,Southborough,TOWN OF SOUTHBOROUGH Indoor Lighting,Complete,Southborough,Central,Lighting
2744,Southborough,TOWN OF SOUTHBOROUGH Indoor Lighting,Complete,Southborough,Central,Lighting
2750,Spencer,TOWN OF SPENCER Indoor Lighting,Complete,Spencer,Central,Lighting
2751,Spencer,TOWN OF SPENCER Indoor Lighting,Complete,Spencer,Central,Lighting
2752,Spencer,TOWN OF SPENCER Indoor Lighting,Complete,Spencer,Central,Lighting
2753,Spencer,TOWN OF SPENCER Indoor Lighting,Complete,Spencer,Central,Lighting
2877,Stockbridge,TOWN OF STOCKBRIDGE General PA Project,Complete,Stockbridge,Western,Custom PA Efficiency
2878,Stockbridge,TOWN OF STOCKBRIDGE General PA Project,Complete,Stockbridge,Western,Custom PA Efficiency
2880,Stockbridge,TOWN OF STOCKBRIDGE Indoor Lighting,Complete,Stockbridge,Western,Lighting
2881,Stockbridge,TOWN OF STOCKBRIDGE Indoor Lighting,Complete,Stockbridge,Western,Lighting
2879,Stockbridge,TOWN OF STOCKBRIDGE Motors / Drives,Complete,Stockbridge,Western,Pumps/Motors/Drives
2885,Stoughton,TOWN OF STOUGHTON Indoor Lighting,Complete,Stoughton,Southeast,Lighting
2906,Sutton,TOWN OF SUTTON SCHOOLS General PA Project,Complete,Sutton,Central,Custom PA Efficiency
2901,Sutton,TOWN OF SUTTON SCHOOLS Indoor Lighting,Complete,Sutton,Central,Lighting
2904,Sutton,TOWN OF SUTTON SCHOOLS Indoor Lighting,Complete,Sutton,Central,Lighting
2905,Sutton,TOWN OF SUTTON SCHOOLS Indoor Lighting,Complete,Sutton,Central,Lighting
2909,Swampscott,TOWN OF SWAMPSCOTT General PA Project,Complete,Swampscott,Northeast,Custom PA Efficiency
2910,Swampscott,TOWN OF SWAMPSCOTT HVAC,Complete,Swampscott,Northeast,HVAC
2911,Swampscott,TOWN OF SWAMPSCOTT Motors / Drives,Complete,Swampscott,Northeast,Pumps/Motors/Drives
2912,Swampscott,TOWN OF SWAMPSCOTT Motors / Drives,Complete,Swampscott,Northeast,Pumps/Motors/Drives
2917,Swansea,TOWN OF SWANSEA Indoor Lighting,Complete,Swansea,Southeast,Lighting
2921,Tewksbury,TOWN OF TEWKSBURY General PA Project,Complete,Tewksbury,Northeast,Custom PA Efficiency
2922,Tewksbury,TOWN OF TEWKSBURY General PA Project,Complete,Tewksbury,Northeast,Custom PA Efficiency
2919,Tewksbury,TOWN OF TEWKSBURY Indoor Lighting,Complete,Tewksbury,Northeast,Lighting
2920,Tewksbury,TOWN OF TEWKSBURY Indoor Lighting,Complete,Tewksbury,Northeast,Lighting
3176,Tisbury,Town of Tisbury General PA Project,Complete,Tisbury,Southeast,Custom PA Efficiency
3177,Tisbury,Town of Tisbury General PA Project,Complete,Tisbury,Southeast,Custom PA Efficiency
2934,Truro,Town of Truro General PA Project,Complete,Truro,Southeast,Custom PA Efficiency
2776,Ware,TOWN OF WARE Indoor Lighting,Complete,Ware,Western,Lighting
2777,Ware,TOWN OF WARE Indoor Lighting,Complete,Ware,Western,Lighting
2778,Ware,TOWN OF WARE Indoor Lighting,Complete,Ware,Western,Lighting
2779,Ware,TOWN OF WARE Indoor Lighting,Complete,Ware,Western,Lighting
2780,Ware,TOWN OF WARE Indoor Lighting,Complete,Ware,Western,Lighting
2781,Ware,TOWN OF WARE Indoor Lighting,Complete,Ware,Western,Lighting
2782,Ware,TOWN OF WARE Indoor Lighting,Complete,Ware,Western,Lighting
2789,Warwick,TOWN OF WARWICK Indoor Lighting,Complete,Warwick,Western,Lighting
2790,Warwick,TOWN OF WARWICK Indoor Lighting,Complete,Warwick,Western,Lighting
2791,Washington,TOWN OF WASHINGTON Indoor Lighting,Complete,Washington,Western,Lighting
2792,Washington,TOWN OF WASHINGTON Indoor Lighting,Complete,Washington,Western,Lighting
2966,Wendell,TOWN OF WENDELL Indoor Lighting,Complete,Wendell,Western,Lighting
2967,Wendell,TOWN OF WENDELL Indoor Lighting,Complete,Wendell,Western,Lighting
2968,Wenham,TOWN OF WENHAM Indoor Lighting,Complete,Wenham,Northeast,Lighting
2969,West Bridgewater,TOWN OF WEST BRIDGEWATER Indoor Lighting,Complete,West Bridgewater,Southeast,Lighting
2971,West Newbury,TOWN OF WEST NEWBURY Indoor Lighting,Complete,West Newbury,Northeast,Lighting
2972,West Newbury,TOWN OF WEST NEWBURY Indoor Lighting,Complete,West Newbury,Northeast,Lighting
2974,West Stockbridge,TOWN OF WEST STOCKBRIDGE Indoor Lighting,Complete,West Stockbridge,Western,Lighting
2975,West Stockbridge,TOWN OF WEST STOCKBRIDGE Indoor Lighting,Complete,West Stockbridge,Western,Lighting
2979,West Tisbury,Town of West Tisbury General PA Project,Complete,West Tisbury,Southeast,Custom PA Efficiency
3179,West Tisbury,Town of West Tisbury General PA Project,Complete,West Tisbury,Southeast,Custom PA Efficiency
3180,West Tisbury,Town of West Tisbury General PA Project,Complete,West Tisbury,Southeast,Custom PA Efficiency
3181,West Tisbury,Town of West Tisbury General PA Project,Complete,West Tisbury,Southeast,Custom PA Efficiency
2994,Westborough,TOWN OF WESTBOROUGH Compressed Air,Complete,Westborough,Central,Compressed Air
2983,Westborough,TOWN OF WESTBOROUGH Indoor Lighting,Complete,Westborough,Central,Lighting
2990,Westborough,TOWN OF WESTBOROUGH Indoor Lighting,Complete,Westborough,Central,Lighting
2991,Westborough,TOWN OF WESTBOROUGH Indoor Lighting,Complete,Westborough,Central,Lighting
2981,Westborough,TOWN OF WESTBOROUGH Motors / Drives,Complete,Westborough,Central,Pumps/Motors/Drives
2982,Westborough,TOWN OF WESTBOROUGH SCHOOLS Compressed Air,Complete,Westborough,Central,Custom PA Efficiency
2992,Westborough,TOWN OF WESTBOROUGH SCHOOLS General PA Project,Complete,Westborough,Central,Custom PA Efficiency
2993,Westborough,TOWN OF WESTBOROUGH SCHOOLS General PA Project,Complete,Westborough,Central,Custom PA Efficiency
2984,Westborough,TOWN OF WESTBOROUGH SCHOOLS Indoor Lighting,Complete,Westborough,Central,Lighting
2985,Westborough,TOWN OF WESTBOROUGH SCHOOLS Indoor Lighting,Complete,Westborough,Central,Lighting
2986,Westborough,TOWN OF WESTBOROUGH SCHOOLS Indoor Lighting,Complete,Westborough,Central,Lighting
2987,Westborough,TOWN OF WESTBOROUGH SCHOOLS Indoor Lighting,Complete,Westborough,Central,Lighting
2988,Westborough,TOWN OF WESTBOROUGH SCHOOLS Indoor Lighting,Complete,Westborough,Central,Lighting
2989,Westborough,TOWN OF WESTBOROUGH SCHOOLS Indoor Lighting,Complete,Westborough,Central,Lighting
5240,Westborough,Town of Westborough Schools refrigeration,Complete,Westborough,Central,Refrigeration
5241,Westborough,Town of Westborough Schools refrigeration,Complete,Westborough,Central,Refrigeration
5242,Westborough,Town of Westborough Schools refrigeration,Complete,Westborough,Central,Refrigeration
2998,Westford,TOWN OF WESTFORD Indoor Lighting,Complete,Westford,Northeast,Lighting
3001,Westminster,TOWN OF WESTMINSTER Indoor Lighting,Complete,Westminster,Central,Lighting
3002,Westminster,TOWN OF WESTMINSTER Indoor Lighting,Complete,Westminster,Central,Lighting
3005,Weston,TOWN OF WESTON STREET LIGHTING PROGRAM,Complete,Weston,Northeast,Exterior Lighting
3348,Whately,Town of Whately General PA Project,Complete,Whately,Western,Custom PA Efficiency
3034,Whitman,TOWN OF WHITMAN Indoor Lighting,Complete,Whitman,Southeast,Lighting
3035,Whitman,TOWN OF WHITMAN Indoor Lighting,Complete,Whitman,Southeast,Lighting
3036,Whitman,TOWN OF WHITMAN Indoor Lighting,Complete,Whitman,Southeast,Lighting
3037,Whitman,TOWN OF WHITMAN Indoor Lighting,Complete,Whitman,Southeast,Lighting
3038,Wilbraham,TOWN OF WILBRAHAM Indoor Lighting,Complete,Wilbraham,Western,Lighting
3039,Wilbraham,TOWN OF WILBRAHAM Indoor Lighting,Complete,Wilbraham,Western,Lighting
3040,Wilbraham,TOWN OF WILBRAHAM Indoor Lighting,Complete,Wilbraham,Western,Lighting
3041,Williamsburg,TOWN OF WILLIAMSBURG Indoor Lighting,Complete,Williamsburg,Western,Lighting
3042,Williamsburg,TOWN OF WILLIAMSBURG Indoor Lighting,Complete,Williamsburg,Western,Lighting
3043,Williamsburg,TOWN OF WILLIAMSBURG Indoor Lighting,Complete,Williamsburg,Western,Lighting
3044,Williamsburg,TOWN OF WILLIAMSBURG Indoor Lighting,Complete,Williamsburg,Western,Lighting
3045,Williamsburg,TOWN OF WILLIAMSBURG Indoor Lighting,Complete,Williamsburg,Western,Lighting
3046,Williamsburg,TOWN OF WILLIAMSBURG Indoor Lighting,Complete,Williamsburg,Western,Lighting
3047,Williamsburg,TOWN OF WILLIAMSBURG Indoor Lighting,Complete,Williamsburg,Western,Lighting
3049,Williamstown,TOWN OF WILLIAMSTOWN Indoor Lighting,Complete,Williamstown,Western,Lighting
3051,Williamstown,TOWN OF WILLIAMSTOWN Indoor Lighting,Complete,Williamstown,Western,Lighting
3050,Williamstown,TOWN OF WILLIAMTOWN Indoor Lighting,Complete,Williamstown,Western,Lighting
3048,Williamstown,TOWN OF WILLIAMTOWN Indoor Lighting,Complete,Williamstown,Western,Lighting
3069,Windsor,TOWN OF WINDSOR Indoor Lighting,Complete,Windsor,Western,Lighting
3070,Windsor,TOWN OF WINDSOR Indoor Lighting,Complete,Windsor,Western,Lighting
3343,Worthington,Town of Worthington General PA Project,Complete,Worthington,Western,Custom PA Efficiency
3344,Worthington,Town of Worthington General PA Project,Complete,Worthington,Western,Custom PA Efficiency
3182,Yarmouth,Town of Yarmouth General PA Project,Complete,Yarmouth,Southeast,Custom PA Efficiency
3174,Yarmouth,Town of Yarmouth General PA Project,Complete,Yarmouth,Southeast,Custom PA Efficiency
3175,Yarmouth,Town of Yarmouth General PA Project,Complete,Yarmouth,Southeast,Custom PA Efficiency
2248,Orleans,Town Office General PA Project,Complete,Orleans,Southeast,Custom PA Efficiency
2684,Salem,TRAFFIC LIGHTS General PA Project,Complete,Salem,Northeast,Custom PA Efficiency
1922,Dedham,TRAFFIC SIGNALS traffic lights,Complete,Dedham,Northeast,Exterior Lighting
3015,Westwood,TRAFFIC SIGNALS TRAFFIC SIGNALS,Complete,Westwood,Northeast,Exterior Lighting
3003,Weston,TRANSFER STATION General PA Project,Complete,Weston,Northeast,Custom PA Efficiency
1769,Carlisle,TRANSFER STATION General PA Project,Complete,Carlisle,Northeast,Custom PA Efficiency
5228,Franklin,Tri-County Regional Votech Custom Lighting,Complete,Tri-County Regional Vocational Technical School District,Central,Lighting
5229,Franklin,Tri-County Regional Votech Prescriptive Lighting,Complete,Tri-County Regional Vocational Technical School District,Central,Lighting
5194,Southborough,Trottier Middle School - Muni Custom HVAC App,Complete,Southborough,Central,HVAC
2745,Southborough,TROTTIER MIDDLE SCHOOL Indoor Lighting,Complete,Southborough,Central,Lighting
5193,Southborough,TROTTIER MS AUDITORIUM Lighting,Complete,Southborough,Central,Lighting
5195,Southborough,TROTTIER SCHOOL/EXTERIOR lighting,Complete,Southborough,Central,Exterior Lighting
5230,Tyngsborough,Tyngsboro Fire Dept Lighting,Complete,Tyngsborough,Northeast,Lighting
2019,Provincetown,U S COAST GUARD General PA Project,Complete,U.S. Coast Guard,Southeast,Custom PA Efficiency
2865,Worcester,UMASS MEDICAL CENTER MOTOR/DRIVE 2010,Complete,UMass Medical Center,Central,Pumps/Motors/Drives
2867,Worcester,UMASS MEDICAL CENTER MOTOR/VSD PROJECT,Complete,UMass Medical Center,Central,Pumps/Motors/Drives
2863,Worcester,UMASS MEDICAL SCHOOL General PA Project,Complete,UMass Medical Center,Central,Custom PA Efficiency
2868,Worcester,UMASS MEDICAL SCHOOL VSDS FOR PROCESS,Complete,UMass Medical Center,Central,Pumps/Motors/Drives
1703,Brookline,UNIFIED ARTS BUILDING Indoor Lighting,Complete,Brookline,Northeast,Lighting
5298,Worcester,Union Hill School refrigeration,Complete,Worcester,Central,Refrigeration
5307,Worcester,Union Station Lighting,Complete,WORCESTER REDEVELOPMENT AUTHORITY,Central,Lighting
5299,Worcester,University Park School refrigeration,Complete,Worcester,Central,Refrigeration
267,Blackstone,Upgrade Boiler to a High Effic,Complete,Blackstone-Millville Regional School District,Central,HVAC
301,Otis,Upgrade unit ventilators,Complete,Otis,Western,HVAC
1151,Bourne,Upper Cape Cod REGIONAL TECH SCHOOL Indoor Lightin,Complete,Bourne,Southeast,Lighting
2017,Bourne,USAF 6TH MISSILE WRNG SQD General PA Project,Complete,U.S. Air Force,Southeast,Custom PA Efficiency
314,Boston,Utility Efficiency Project,Complete,MWRA,Northeast,HVAC
315,Boston,Utility Efficiency Project,Complete,MWRA,Northeast,HVAC
192,Amherst,Utility Lighting Project,Complete,UMass Amherst,Western,Exterior Lighting
200,Auburn,Utility Lighting Project,Complete,Department of Transportation (MassDOT),Central,Exterior Lighting
447,Boston,Utility Lighting Project,Complete,Department of Transportation (MassDOT),Northeast,Lighting
448,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
449,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
450,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
451,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
452,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
453,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
454,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
455,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
456,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
457,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
458,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
459,Boston,Utility Lighting Project,Complete,Sheriff's Department,Northeast,Lighting
465,Boston,Utility Lighting Project,Complete,MWRA,Northeast,Lighting
472,Boston,Utility Lighting Project,Complete,Massachusetts Bay Transit Authority,Northeast,Lighting
473,Boston,Utility Lighting Project,Complete,Trial Court,Northeast,Lighting
478,Boston,Utility Lighting Project,Complete,Department of Public Safety,Northeast,Lighting
2946,Uxbridge,UXBRIDGE PUBLIC SCHOOLS Indoor Lighting,Complete,Uxbridge,Central,Lighting
2947,Uxbridge,UXBRIDGE PUBLIC SCHOOLS Indoor Lighting,Complete,Uxbridge,Central,Lighting
2948,Uxbridge,UXBRIDGE PUBLIC SCHOOLS Indoor Lighting,Complete,Uxbridge,Central,Lighting
4910,Hopkinton,Valve Replacement Town Hall,Complete,Hopkinton,Central,Operations
615,Easthampton,Variable Speed Drives WWTP,Complete,Easthampton,Western,Pumps/Motors/Drives
5163,Pembroke,Vending Bryantville ES,Complete,Pembroke,Southeast,Operations
5841,Medway,Vending machine controls - Fire #1,Complete,Medway,Central,Operations
5842,Medway,Vending machine controls - Fire #2,Complete,Medway,Central,Operations
5838,Medway,Vending machine controls - TH,Complete,Medway,Central,Operations
3302,Mashpee,Vending Miser,Complete,Mashpee,Southeast,Operations
518,Hopkinton,Vending Misers,Complete,Hopkinton,Central,Operations
519,Hopkinton,Vending Misers,Complete,Hopkinton,Central,Operations
520,Hopkinton,Vending Misers,Complete,Hopkinton,Central,Operations
525,Lincoln,Vending Misers,Complete,Lincoln,Northeast,Operations
535,Springfield,Vending Misers at Freedman ES,Complete,Springfield,Western,Operations
536,Springfield,Vending Misers at Lynch ES,Complete,Springfield,Western,Operations
538,Springfield,Vending Misers at Talmadge ES,Complete,Springfield,Western,Operations
5166,Pembroke,Vending Misers Hobomock ES,Complete,Pembroke,Southeast,Operations
5169,Pembroke,Vending Misers HS,Complete,Pembroke,Southeast,Operations
5174,Pembroke,Vending Misers North ES,Complete,Pembroke,Southeast,Operations
908,Natick,Ventilation improve & CO2 sensors,Complete,Natick,Northeast,HVAC
5300,Worcester,Vernon Hill School refrigeration,Complete,Worcester,Central,Refrigeration
608,Chelmsford,VFD,Complete,Chelmsford,Northeast,Pumps/Motors/Drives
610,Chelmsford,VFD,Complete,Chelmsford,Northeast,Pumps/Motors/Drives
611,Chelmsford,VFD,Complete,Chelmsford,Northeast,Pumps/Motors/Drives
612,Chelmsford,VFD,Complete,Chelmsford,Northeast,Pumps/Motors/Drives
5246,Westford,VFD - Crisafulli Sch,Complete,Westford,Northeast,Pumps/Motors/Drives
613,Chelmsford,VFD at Westland Elementary,Complete,Chelmsford,Northeast,Pumps/Motors/Drives
833,Montague,VFD for sludge pump - WWTP,Complete,Montague,Western,Pumps/Motors/Drives
5054,Hanover,VFD Police,Complete,Hanover,Southeast,Pumps/Motors/Drives
606,Hopkinton,VFD Retrofit on Hot water pump,Complete,Hopkinton,Central,Pumps/Motors/Drives
5956,Gloucester,VFDs & controls integration - High Sch,Complete,Gloucester,Northeast,Pumps/Motors/Drives
513,Cambridge,VFDs and DDC,Complete,Cambridge,Northeast,Operations
514,Cambridge,VFDs and DDC,Complete,Cambridge,Northeast,Operations
4732,Cambridge,VFDs boiler pumps,Complete,Cambridge,Northeast,Pumps/Motors/Drives
4772,Winchester,"VFDs boiler rm pumps, motors, High Sch",Complete,Winchester,Northeast,Pumps/Motors/Drives
3623,Winchester,"VFDs heating pumps, McCall Middle",Complete,Winchester,Northeast,Pumps/Motors/Drives
4690,Bedford,"VFDs hot water pumps, Lt. Job Lane Sch",Complete,Bedford,Northeast,Pumps/Motors/Drives
4689,Bedford,"VFDs hot water pumps, Middle Sch",Complete,Bedford,Northeast,Pumps/Motors/Drives
5847,Medway,VFDs on water wells - Industrial Pk & Village St ,Complete,Medway,Central,Pumps/Motors/Drives
813,Lowell,VFDs pumps - Butler Sch,Complete,Lowell,Northeast,Pumps/Motors/Drives
4809,Lowell,VFDs pumps - Lincoln Elem,Complete,Lowell,Northeast,Pumps/Motors/Drives
4808,Lowell,VFDs pumps - McAuliffe Elem,Complete,Lowell,Northeast,Pumps/Motors/Drives
1105,Boston,VFW PKWY Exterior Lighting,Complete,Department of Conservation and Recreation,Northeast,Exterior Lighting
2674,Royalston,VILLAGE SCHOOL Indoor Lighting,Complete,Royalston,Western,Lighting
3370,Medway,VILLAGE STREET PUMP STATION General PA Project,Complete,Medway,Central,Custom PA Efficiency
3300,Tisbury,VINE HAVEN General PA Project,Complete,Tisbury,Southeast,Custom PA Efficiency
3301,Tisbury,VINE HAVEN General PA Project,Complete,Tisbury,Southeast,Custom PA Efficiency
2605,Richmond,VOLUNTEER FIRE ASSOCIATION Indoor Lighting,Complete,Richmond,Western,Lighting
